Time,Position Axis 1,Load Axis 1,Command Axis 1,Aux 0,Aux 1,Aux 2,Cycles
9.9000000000,51.1832923890,0.1734083145,51.1954383850,-0.2393998802,-0.0018118710,-0.0024537034,0.0000000000
9.9500000000,51.1550521850,0.1375286881,51.1454200744,-0.2413295805,0.0017665995,0.0043108039,0.0000000000
10.0000000000,51.0949249267,0.1522013396,51.0953979492,-0.2422854304,-0.0017289217,-0.0025345171,0.0000000000
10.0500000000,51.0501213074,0.1179358066,51.0453796387,-0.2435097247,0.0014380425,0.0043229488,0.0000000000
10.1000000000,50.9970893859,0.1474099159,50.9953575134,-0.2453233898,-0.0015850842,-0.0028840417,0.0000000000
10.1500000000,50.9390106204,0.1279169018,50.9453392029,-0.2460023761,0.0017593395,0.0044201435,0.0000000000
10.2000000000,50.9063606261,0.1258267314,50.8953170776,-0.2482385635,-0.0016230731,-0.0023408355,0.0000000000
10.2500000000,50.8373908998,0.1390626574,50.8452987671,-0.2498551607,0.0016240452,0.0041300477,0.0000000000
10.3000000000,50.8076438904,0.1338173151,50.7952766418,-0.2501758635,-0.0015755590,-0.0021712384,0.0000000000
10.3500000000,50.7395629883,0.1376535893,50.7452583313,-0.2520638704,0.0014234774,0.0040973956,0.0000000000
10.4000000000,50.6928138733,0.0935315267,50.6952362060,-0.2532041669,-0.0014301281,-0.0022840642,0.0000000000
10.4500000000,50.6436958311,0.1170956422,50.6452178955,-0.2550767958,0.0018562607,0.0041090585,0.0000000000
10.5000000000,50.5912666321,0.0975242630,50.5951957703,-0.2559541464,-0.0015866739,-0.0023241777,0.0000000000
10.5500000000,50.5509185789,0.1060805619,50.5451774597,-0.2567786574,0.0016647838,0.0034848470,0.0000000000
10.6000000000,50.4896659852,0.0950136631,50.4951553345,-0.2588199377,-0.0015923936,-0.0019031052,0.0000000000
10.6500000000,50.4617881771,0.1078094319,50.4451370239,-0.2601978183,0.0015699458,0.0037022340,0.0000000000
10.7000000000,50.3844070435,0.0866667851,50.3951148987,-0.2615016997,-0.0017022094,-0.0021416387,0.0000000000
10.7500000000,50.3467025756,0.0920058418,50.3450965881,-0.2629171312,0.0015792086,0.0034462798,0.0000000000
10.8000000000,50.2935562134,0.0887199939,50.2950744629,-0.2645190954,-0.0013926217,-0.0017015460,0.0000000000
10.8500000000,50.2541809082,0.0952480361,50.2450561523,-0.2655258477,0.0014757725,0.0044857999,0.0000000000
10.9000000000,50.1961593628,0.1623003780,50.1950340271,-0.2683098912,-0.0016716408,-0.0018954143,0.0000000000
10.9500000000,50.1351509096,0.0910141541,50.1450157165,-0.2687893808,0.0014847763,0.0038244524,0.0000000000
11.0000000000,50.0947036743,0.0556262472,50.0949935913,-0.2702249587,-0.0012825590,-0.0020031203,0.0000000000
11.0500000000,50.0304298402,0.0943863691,50.0449752807,-0.2717601657,0.0014130212,0.0035565330,0.0000000000
11.1000000000,50.0053787230,0.0581117422,49.9949531555,-0.2732345462,-0.0014515551,-0.0017027825,0.0000000000
11.1500000000,49.9328231812,0.0663008913,49.9449348450,-0.2747760117,0.0011752968,0.0031917859,0.0000000000
11.2000000000,49.8978767394,0.0876052304,49.8949127197,-0.2759946883,-0.0015309729,-0.0015064624,0.0000000000
11.2500000000,49.8342514038,0.0732842385,49.8448944092,-0.2770294547,0.0012678475,0.0036308057,0.0000000000
11.3000000000,49.7915382385,0.0403643547,49.7948722839,-0.2788854837,-0.0015437927,-0.0019225726,0.0000000000
11.3500000000,49.7480621336,0.0339953193,49.7448539734,-0.2797968090,0.0016042705,0.0037517578,0.0000000000
11.4000000000,49.6898994446,0.1065462529,49.6948318481,-0.2813134193,-0.0014203913,-0.0014050482,0.0000000000
11.4500000000,49.6512603757,0.0620100424,49.6448135376,-0.2828353643,0.0011716345,0.0034429002,0.0000000000
11.5000000000,49.5900955201,0.0321679823,49.5947914123,-0.2843981385,-0.0014238025,-0.0019777450,0.0000000000
11.5500000000,49.5517463682,0.0567493028,49.5447731018,-0.2859105468,0.0009107236,0.0034412381,0.0000000000
11.6000000000,49.4859466553,0.0255157593,49.4947509766,-0.2878970504,-0.0015201276,-0.0017745141,0.0000000000
11.6500000000,49.4509391784,0.0500468574,49.4447326660,-0.2893219292,0.0013576355,0.0029171631,0.0000000000
11.7000000000,49.3908348083,0.0273374934,49.3947105408,-0.2900596857,-0.0013153021,-0.0016034488,0.0000000000
11.7500000000,49.3464126588,0.0501516535,49.3446922302,-0.2923454344,0.0012984060,0.0028058577,0.0000000000
11.8000000000,49.2917938232,0.0189783143,49.2946701050,-0.2939198017,-0.0012868462,-0.0013724756,0.0000000000
11.8500000000,49.2441787722,0.0395269060,49.2446517944,-0.2940747440,0.0014448751,0.0034767461,0.0000000000
11.9000000000,49.1958770751,0.0746115966,49.1946296692,-0.2969005108,-0.0014300200,-0.0012902045,0.0000000000
11.9500000000,49.1263809207,0.0144402553,49.1446113586,-0.2973656058,0.0010465287,0.0028966798,0.0000000000
12.0000000000,49.1026306152,0.0316337533,49.0945892334,-0.2991196215,-0.0014001791,-0.0010939386,0.0000000000
12.0500000000,49.0315093995,0.0501621326,49.0445709228,-0.3006812036,0.0006698600,0.0030502220,0.0000000000
12.1000000000,49.0090408325,0.0280666575,48.9945487976,-0.3018180430,-0.0011547501,-0.0013586052,0.0000000000
12.1500000000,48.9385185240,0.0150975706,48.9445304870,-0.3031330705,0.0009059058,0.0029902081,0.0000000000
12.2000000000,48.8879661561,-0.0014167824,48.8945083618,-0.3048981726,-0.0012198982,-0.0011390182,0.0000000000
12.2500000000,48.8466835020,-0.0209483245,48.8444900513,-0.3054309189,0.0011898130,0.0030810102,0.0000000000
12.3000000000,48.7869071962,0.0138103532,48.7944679260,-0.3069193661,-0.0009672187,-0.0008721505,0.0000000000
12.3500000000,48.7568817135,0.0291871185,48.7444496155,-0.3082048297,0.0007292893,0.0030131503,0.0000000000
12.4000000000,48.6858825685,-0.0096207093,48.6944274902,-0.3104140460,-0.0012941303,-0.0009770758,0.0000000000
12.4500000000,48.6509513853,0.0088694842,48.6444091797,-0.3108870983,0.0010329367,0.0028657263,0.0000000000
12.5000000000,48.5931816101,-0.0094549497,48.5943870544,-0.3128655255,-0.0010299683,-0.0012614338,0.0000000000
12.5500000000,48.5473098756,-0.0150737883,48.5443687439,-0.3141970038,0.0010280635,0.0024659259,0.0000000000
12.6000000000,48.4961433410,-0.0474320687,48.4943466186,-0.3156837225,-0.0010057344,-0.0011127769,0.0000000000
12.6500000000,48.4401474001,-0.0243731884,48.4443283081,-0.3172674477,0.0011075599,0.0023434330,0.0000000000
12.7000000000,48.3951072692,-0.0277943517,48.3943061829,-0.3190098107,-0.0013249465,-0.0012611133,0.0000000000
12.7500000000,48.3379325869,-0.0095142151,48.3442878723,-0.3200411498,0.0008608274,0.0025387266,0.0000000000
12.8000000000,48.3062095642,-0.0310643371,48.2942657471,-0.3215789497,-0.0011648420,-0.0008933487,0.0000000000
12.8500000000,48.2310676576,-0.0007310952,48.2442474365,-0.3228512108,0.0010391094,0.0025868418,0.0000000000
12.9000000000,48.1954612732,-0.0276334435,48.1942253113,-0.3241980970,-0.0009206379,-0.0007363880,0.0000000000
12.9500000000,48.1385154724,-0.0368780158,48.1442070007,-0.3255130053,0.0006321258,0.0025253803,0.0000000000
13.0000000000,48.0888404846,-0.0086588273,48.0941848755,-0.3266772926,-0.0010881003,-0.0009741865,0.0000000000
13.0500000000,48.0464401244,-0.0050647168,48.0441665649,-0.3284227848,0.0003270541,0.0021721860,0.0000000000
13.1000000000,47.9901313783,0.0098666028,47.9941444397,-0.3295875490,-0.0008451855,-0.0007740008,0.0000000000
13.1500000000,47.9483146665,-0.0456792230,47.9441261291,-0.3314131498,0.0005499970,0.0023213473,0.0000000000
13.2000000000,47.8855476380,-0.0606880671,47.8941040039,-0.3328180909,-0.0010243305,-0.0001788379,0.0000000000
13.2500000000,47.8472595213,0.0789796330,47.8440856933,-0.3342327774,0.0008179902,0.0022692487,0.0000000000
13.3000000000,47.7860260010,-0.0583709590,47.7940635681,-0.3353369832,-0.0005920234,-0.0007224490,0.0000000000
13.3500000000,47.7453880310,-0.0410205871,47.7440452576,-0.3365605772,0.0007010344,0.0024211956,0.0000000000
13.4000000000,47.6951522827,-0.0779190957,47.6940231323,-0.3388382494,-0.0009209641,-0.0010873017,0.0000000000
13.4500000000,47.6426582337,-0.0674618032,47.6440048218,-0.3396624625,0.0007977013,0.0019971353,0.0000000000
13.5000000000,47.5929412842,-0.0784754157,47.5939826965,-0.3407097757,-0.0010189516,-0.0000147011,0.0000000000
13.5500000000,47.5368423463,-0.0514733904,47.5439643860,-0.3425469697,0.0005719111,0.0018476465,0.0000000000
13.6000000000,47.4991989135,-0.0426407792,47.4939422607,-0.3445044756,-0.0008276998,-0.0004831558,0.0000000000
13.6500000000,47.4309234621,-0.0973886922,47.4439239502,-0.3453186750,0.0003143775,0.0022330901,0.0000000000
13.7000000000,47.4047966003,-0.0608803258,47.3939018249,-0.3468065858,-0.0007802538,-0.0005790591,0.0000000000
13.7500000000,47.3316879274,-0.0533363784,47.3438835144,-0.3477949798,0.0007358433,0.0021143162,0.0000000000
13.8000000000,47.2973670960,-0.1227305010,47.2938613892,-0.3500016332,-0.0008696495,-0.0004748969,0.0000000000
13.8500000000,47.2385330199,-0.0631549285,47.2438430786,-0.3509080112,0.0005351101,0.0022778206,0.0000000000
13.9000000000,47.1904907227,-0.1039856821,47.1938209534,-0.3527652621,-0.0007155474,-0.0000850102,0.0000000000
13.9500000000,47.1467742918,-0.0709207355,47.1438026428,-0.3543383181,0.0007431653,0.0019413654,0.0000000000
14.0000000000,47.0744552613,-0.0646728204,47.0937805176,-0.3559043407,-0.0009691786,-0.0003780869,0.0000000000
14.0500000000,47.0495796202,-0.0935048311,47.0437622070,-0.3570371866,0.0006735996,0.0014162164,0.0000000000
14.1000000000,46.9785614014,-0.0978242681,46.9937400818,-0.3584930897,-0.0007485616,-0.0004101341,0.0000000000
14.1500000000,46.9585723876,-0.1154474773,46.9437217712,-0.3596728146,0.0005089737,0.0016154131,0.0000000000
14.2000000000,46.8904685974,-0.0883534775,46.8936996460,-0.3615585864,-0.0010511965,0.0000890817,0.0000000000
14.2500000000,46.8458137513,-0.1184727697,46.8436813354,-0.3624304533,0.0005266405,0.0020231383,0.0000000000
14.3000000000,46.7927551269,-0.1048330739,46.7936592102,-0.3640489876,-0.0002918128,-0.0001309553,0.0000000000
14.3500000000,46.7433357241,-0.1017432885,46.7436408996,-0.3647419512,0.0000900765,0.0021083909,0.0000000000
14.4000000000,46.6984672545,-0.1268086880,46.6936187744,-0.3668797016,-0.0010684101,-0.0001675902,0.0000000000
14.4500000000,46.6288642886,-0.1104700939,46.6436004638,-0.3677883148,0.0007031294,0.0024723340,0.0000000000
14.5000000000,46.6014137268,-0.1101877391,46.5935783386,-0.3695962429,-0.0003306245,0.0000426420,0.0000000000
14.5500000000,46.5339698792,-0.1126659140,46.5435600281,-0.3704371452,0.0002033340,0.0016343101,0.0000000000
14.6000000000,46.4871559143,-0.1315462292,46.4935379028,-0.3727615774,-0.0005161307,0.0002234957,0.0000000000
14.6500000000,46.4394721983,-0.1315728428,46.4435195923,-0.3732578158,0.0005205655,0.0016859404,0.0000000000
14.7000000000,46.4009666443,-0.1239197402,46.3934974670,-0.3747598529,-0.0008861044,0.0001024510,0.0000000000
14.7500000000,46.3428115843,-0.1216930002,46.3434791565,-0.3758403659,0.0009734437,0.0018361248,0.0000000000
14.8000000000,46.2892189027,-0.1329740733,46.2934570312,-0.3778900802,-0.0008337136,-0.0003503685,0.0000000000
14.8500000000,46.2534828184,-0.1604744345,46.2434387207,-0.3794165850,0.0005182568,0.0014829928,0.0000000000
14.9000000000,46.1937980653,-0.1706545055,46.1934165955,-0.3817409873,-0.0007869945,-0.0001496808,0.0000000000
14.9500000000,46.1516456602,-0.1301514061,46.1433982849,-0.3829912543,0.0005504129,0.0018195475,0.0000000000
15.0000000000,46.0772590637,-0.1532508880,46.0933761597,-0.3847480416,-0.0008260226,-0.0003263764,0.0000000000
15.0500000000,46.0448875428,-0.1458932013,46.0433578491,-0.3858134449,0.0006041142,0.0016473471,0.0000000000
15.1000000000,45.9916267395,-0.1565463841,45.9933357239,-0.3877719939,-0.0004478323,-0.0002339879,0.0000000000
15.1500000000,45.9417877199,-0.1654479354,45.9433174133,-0.3892338276,0.0005677708,0.0014371057,0.0000000000
15.2000000000,45.8955307006,-0.1391388774,45.8932952881,-0.3910005987,-0.0003159341,0.0002359732,0.0000000000
15.2500000000,45.8255996706,-0.1521523448,45.8432769775,-0.3929886520,0.0001423942,0.0017715467,0.0000000000
15.3000000000,45.7989082336,-0.1871054768,45.7932548523,-0.3941404223,-0.0002535138,0.0001136195,0.0000000000
15.3500000000,45.7310867311,-0.1226453854,45.7432365417,-0.3966392875,0.0004480047,0.0013756641,0.0000000000
15.4000000000,45.6951980591,-0.1819213777,45.6932144165,-0.3983109295,-0.0008486857,0.0005177457,0.0000000000
15.4500000000,45.6256675720,-0.1562671364,45.6431961059,-0.3997418284,0.0000584030,0.0016438321,0.0000000000
15.5000000000,45.5916442872,-0.2312759906,45.5931739807,-0.4015748501,-0.0002546251,0.0006590663,0.0000000000
15.5500000000,45.5489082334,-0.1448727701,45.5431556701,-0.4027133882,0.0002006248,0.0012358041,0.0000000000
15.6000000000,45.4911079407,-0.1763886810,45.4931335449,-0.4044156075,-0.0002020304,0.0001695047,0.0000000000
15.6500000000,45.4517326353,-0.1893603204,45.4431152344,-0.4059962928,0.0000255873,0.0017254344,0.0000000000
15.7000000000,45.3837776185,-0.1815028935,45.3930931091,-0.4080718756,-0.0002329244,0.0001467411,0.0000000000
15.7500000000,45.3520469664,-0.1964636893,45.3430747986,-0.4090763032,0.0003412747,0.0016871402,0.0000000000
15.8000000000,45.2834548950,-0.1877516955,45.2930526733,-0.4106734395,-0.0002858068,0.0004697614,0.0000000000
15.8500000000,45.2466621399,-0.2034693510,45.2430343628,-0.4124098718,0.0000295747,0.0014839866,0.0000000000
15.9000000000,45.1874389648,-0.2148569971,45.1930122375,-0.4143715799,-0.0004967221,0.0002619865,0.0000000000
15.9500000000,45.1342315676,-0.1425724631,45.1429939270,-0.4163068235,0.0002046331,0.0012924936,0.0000000000
16.0000000000,45.0915832520,-0.2447795123,45.0929718018,-0.4173938334,-0.0004541448,0.0003290065,0.0000000000
16.0500000000,45.0341453554,-0.1805995256,45.0429801941,-0.4188566506,0.0002937967,0.0012665187,0.0000000000
16.1000000000,44.9981307982,-0.2419681102,44.9930076599,-0.4213337004,-0.0005304780,0.0004535219,0.0000000000
16.1500000000,44.9368515016,-0.2191221117,44.9430351257,-0.4227713644,0.0001245605,0.0014117640,0.0000000000
16.2000000000,44.8956871032,-0.2170972377,44.8930625915,-0.4247993827,-0.0003766263,0.0003403783,0.0000000000
16.2500000000,44.8463630676,-0.2392499596,44.8430900574,-0.4277243912,0.0003485060,0.0013596265,0.0000000000
16.3000000000,44.7954940796,-0.2252832204,44.7931175232,-0.4306063652,-0.0002685696,0.0007250320,0.0000000000
16.3500000000,44.7496185301,-0.2613213361,44.7431449890,-0.4341003895,0.0000009291,0.0014679308,0.0000000000
16.4000000000,44.6848831178,-0.2625980671,44.6931724548,-0.4375089407,-0.0005909658,0.0005954375,0.0000000000
16.4500000000,44.6440086362,-0.2393833704,44.6431999206,-0.4394346774,-0.0001742809,0.0015700803,0.0000000000
16.5000000000,44.5824508667,-0.2824969888,44.5932273865,-0.4432573020,-0.0001958792,0.0005548665,0.0000000000
16.5500000000,44.5510520934,-0.2815909384,44.5432548523,-0.4462273121,-0.0000007526,0.0009595878,0.0000000000
16.6000000000,44.4820442200,-0.2694224715,44.4932823181,-0.4499126375,-0.0005218862,0.0003654356,0.0000000000
16.6500000000,44.4474601746,-0.2862575053,44.4433097839,-0.4530502856,0.0002600464,0.0014171992,0.0000000000
16.7000000000,44.3871231079,-0.2930033804,44.3933372497,-0.4565767646,-0.0003530180,0.0001899455,0.0000000000
16.7500000000,44.3428802493,-0.2923766971,44.3433647156,-0.4596988857,0.0002565825,0.0013039089,0.0000000000
16.8000000000,44.2930603027,-0.2998709082,44.2933921814,-0.4625344276,-0.0003893692,0.0003646240,0.0000000000
16.8500000000,44.2276763919,-0.3306008877,44.2434196472,-0.4651175141,0.0001630446,0.0011201802,0.0000000000
16.9000000000,44.2052040099,-0.3211476207,44.1934471130,-0.4679185152,-0.0002744632,0.0008428786,0.0000000000
16.9500000000,44.1342430116,-0.3332334459,44.1434745788,-0.4710808098,0.0001693405,0.0016196755,0.0000000000
17.0000000000,44.1075935363,-0.3311173320,44.0935020447,-0.4745548666,-0.0004030279,0.0001058399,0.0000000000
17.0500000000,44.0373306274,-0.3523322640,44.0435295105,-0.4785434008,0.0001922504,0.0010654779,0.0000000000
17.1000000000,43.9955978394,-0.3871026933,43.9935569763,-0.4824158847,-0.0003828790,0.0001185810,0.0000000000
17.1500000000,43.9454498290,-0.3609021605,43.9435844421,-0.4861246049,0.0000096341,0.0012439454,0.0000000000
17.2000000000,43.8857040406,-0.3667828143,43.8936119080,-0.4912784696,-0.0000262329,0.0003026363,0.0000000000
17.2500000000,43.8465461729,-0.3781628310,43.8436393738,-0.4944632351,-0.0000269825,0.0011576048,0.0000000000
17.3000000000,43.7834892274,-0.3763021827,43.7936668396,-0.5000096560,-0.0005313447,0.0003743297,0.0000000000
17.3500000000,43.7543716429,-0.3721388879,43.7436943054,-0.5041375756,-0.0002143706,0.0011199150,0.0000000000
17.4000000000,43.6887855530,-0.4189784228,43.6937217712,-0.5085750222,-0.0002989133,0.0001170395,0.0000000000
17.4500000000,43.6414299011,-0.3875682953,43.6437492370,-0.5126744509,-0.0001117530,0.0012364610,0.0000000000
17.5000000000,43.5950279236,-0.4270801544,43.5937767029,-0.5173931718,-0.0007026112,0.0004359632,0.0000000000
17.5500000000,43.5467720033,-0.4014327823,43.5438041687,-0.5212603807,-0.0001081471,0.0014651700,0.0000000000
17.6000000000,43.4977378844,-0.4466535450,43.4938316345,-0.5258173943,-0.0002303999,0.0008356464,0.0000000000
17.6500000000,43.4379119876,-0.4484838839,43.4438591003,-0.5300781727,-0.0001226485,0.0010361180,0.0000000000
17.7000000000,43.4008827209,-0.4370830953,43.3938865662,-0.5335420370,-0.0008777863,0.0006510038,0.0000000000
17.7500000000,43.3399467469,-0.4614415169,43.3439140320,-0.5354630351,-0.0001244094,0.0009671410,0.0000000000
17.8000000000,43.3029174804,-0.4614999592,43.2939414978,-0.5388810635,-0.0007345533,0.0006413264,0.0000000000
17.8500000000,43.2352828980,-0.4553837778,43.2439689636,-0.5400182605,-0.0001668761,0.0010318113,0.0000000000
17.9000000000,43.1988258362,-0.4874695240,43.1939964294,-0.5423850417,-0.0007321784,0.0004183612,0.0000000000
17.9500000000,43.1458320616,-0.4406603277,43.1440238952,-0.5447763801,-0.0001297162,0.0008943356,0.0000000000
18.0000000000,43.0918312073,-0.4628452956,43.0940513611,-0.5466558337,-0.0001124862,0.0009519872,0.0000000000
18.0500000000,43.0566024777,-0.4641520382,43.0440788269,-0.5494098663,-0.0001320583,0.0006557473,0.0000000000
18.1000000000,42.9832382203,-0.4821793438,42.9941062927,-0.5510305762,-0.0003907780,0.0008135801,0.0000000000
18.1500000000,42.9469566342,-0.4591219125,42.9441337585,-0.5538599491,-0.0001911744,0.0010682951,0.0000000000
18.2000000000,42.8783874512,-0.4955173731,42.8941612244,-0.5567170978,-0.0001360362,0.0006355675,0.0000000000
18.2500000000,42.8467216492,-0.4888134300,42.8441886902,-0.5590990186,-0.0005384981,0.0009780809,0.0000000000
18.3000000000,42.7918930053,-0.5101979971,42.7942161560,-0.5613137484,0.0000711301,0.0006453589,0.0000000000
18.3500000000,42.7482986452,-0.5046522617,42.7442436218,-0.5635502338,-0.0003844902,0.0009887652,0.0000000000
18.4000000000,42.6988716125,-0.5314850211,42.6942710876,-0.5663667917,-0.0002972037,0.0007398275,0.0000000000
18.4500000000,42.6273880007,-0.4979054930,42.6442985535,-0.5682467222,-0.0002666733,0.0003144267,0.0000000000
18.5000000000,42.6055297850,-0.5149412155,42.5943260193,-0.5709782839,-0.0000726948,0.0009335015,0.0000000000
18.5500000000,42.5441627504,-0.5001465082,42.5443534851,-0.5732330084,-0.0001278468,0.0010441678,0.0000000000
18.6000000000,42.5012474059,-0.4575824140,42.4943809509,-0.5763461590,-0.0002836205,0.0010225363,0.0000000000
18.6500000000,42.4313774109,-0.5229928489,42.4444084167,-0.5790561438,-0.0004105833,0.0004609447,0.0000000000
18.7000000000,42.3939399720,-0.5312966108,42.3944358826,-0.5807955861,-0.0001350705,0.0010015254,0.0000000000
18.7500000000,42.3478317259,-0.5376563665,42.3444633484,-0.5827099681,0.0001013812,0.0012042651,0.0000000000
