OUTPUT OF MATLAB Q4 SMALL STRAIN FEM IMPLEMENTATION 

          DISPLACEMENTS 
********************************* 
  Node      U1           U2 
  114  -7.2809e-04   3.0743e-04   1.7247e-05  -7.2496e-04   3.0613e-04   1.7239e-05  -2.7004e-03   1.1555e-03   6.8186e-06  -2.7120e-03   1.1604e-03   6.8218e-06 
  115   2.6935e-03  -1.1562e-03   6.8308e-06   2.6820e-03  -1.1512e-03   6.8276e-06   7.1734e-04  -3.1194e-04   1.7251e-05   7.2038e-04  -3.1329e-04   1.7259e-05 
  116  -7.2267e-04   3.0517e-04   1.7233e-05  -7.1954e-04   3.0388e-04   1.7225e-05  -2.6804e-03   1.1470e-03   6.8130e-06  -2.6920e-03   1.1519e-03   6.8163e-06 
  117   2.6736e-03  -1.1476e-03   6.8251e-06   2.6622e-03  -1.1427e-03   6.8219e-06   7.1207e-04  -3.0962e-04   1.7237e-05   7.1511e-04  -3.1096e-04   1.7245e-05 
  118  -7.1725e-04   3.0292e-04   1.7219e-05  -7.1413e-04   3.0162e-04   1.7210e-05  -2.6605e-03   1.1385e-03   6.8074e-06  -2.6720e-03   1.1434e-03   6.8107e-06 
  119   2.6538e-03  -1.1391e-03   6.8194e-06   2.6423e-03  -1.1342e-03   6.8161e-06   7.0682e-04  -3.0730e-04   1.7222e-05   7.0985e-04  -3.0864e-04   1.7230e-05 
  120  -7.1184e-04   3.0067e-04   1.7204e-05  -7.0873e-04   2.9937e-04   1.7196e-05  -2.6405e-03   1.1299e-03   6.8018e-06  -2.6520e-03   1.1348e-03   6.8051e-06 
  121   2.6339e-03  -1.1306e-03   6.8136e-06   2.6225e-03  -1.1256e-03   6.8103e-06   7.0156e-04  -3.0498e-04   1.7207e-05   7.0460e-04  -3.0632e-04   1.7216e-05 
  122  -7.0644e-04   2.9842e-04   1.7190e-05  -7.0332e-04   2.9712e-04   1.7182e-05  -2.6206e-03   1.1214e-03   6.7961e-06  -2.6321e-03   1.1263e-03   6.7994e-06 
  123   2.6141e-03  -1.1220e-03   6.8078e-06   2.6027e-03  -1.1171e-03   6.8045e-06   6.9631e-04  -3.0267e-04   1.7193e-05   6.9935e-04  -3.0401e-04   1.7201e-05 
  124  -7.0104e-04   2.9617e-04   1.7176e-05  -6.9793e-04   2.9488e-04   1.7167e-05  -2.6007e-03   1.1129e-03   6.7904e-06  -2.6122e-03   1.1178e-03   6.7937e-06 
  125   2.5943e-03  -1.1135e-03   6.8020e-06   2.5829e-03  -1.1086e-03   6.7986e-06   6.9107e-04  -3.0036e-04   1.7178e-05   6.9410e-04  -3.0169e-04   1.7187e-05 
  126  -6.9565e-04   2.9392e-04   1.7161e-05  -6.9254e-04   2.9263e-04   1.7153e-05  -2.5808e-03   1.1044e-03   6.7846e-06  -2.5923e-03   1.1093e-03   6.7880e-06 
  127   2.5745e-03  -1.1050e-03   6.7961e-06   2.5631e-03  -1.1001e-03   6.7927e-06   6.8583e-04  -2.9804e-04   1.7163e-05   6.8885e-04  -2.9938e-04   1.7172e-05 
  128  -6.9026e-04   2.9168e-04   1.7147e-05  -6.8715e-04   2.9039e-04   1.7138e-05  -2.5609e-03   1.0959e-03   6.7789e-06  -2.5724e-03   1.1008e-03   6.7822e-06 
  129   2.5547e-03  -1.0965e-03   6.7902e-06   2.5433e-03  -1.0916e-03   6.7868e-06   6.8059e-04  -2.9574e-04   1.7148e-05   6.8362e-04  -2.9707e-04   1.7157e-05 
  130  -6.8487e-04   2.8943e-04   1.7132e-05  -6.8177e-04   2.8814e-04   1.7123e-05  -2.5411e-03   1.0874e-03   6.7731e-06  -2.5525e-03   1.0923e-03   6.7765e-06 
  131   2.5350e-03  -1.0880e-03   6.7843e-06   2.5236e-03  -1.0831e-03   6.7809e-06   6.7536e-04  -2.9343e-04   1.7133e-05   6.7838e-04  -2.9477e-04   1.7142e-05 
  132  -6.7950e-04   2.8719e-04   1.7117e-05  -6.7640e-04   2.8590e-04   1.7109e-05  -2.5212e-03   1.0790e-03   6.7672e-06  -2.5327e-03   1.0838e-03   6.7707e-06 
  133   2.5152e-03  -1.0795e-03   6.7783e-06   2.5038e-03  -1.0746e-03   6.7749e-06   6.7013e-04  -2.9113e-04   1.7118e-05   6.7315e-04  -2.9246e-04   1.7127e-05 
  134  -6.7412e-04   2.8495e-04   1.7102e-05  -6.7103e-04   2.8366e-04   1.7094e-05  -2.5014e-03   1.0705e-03   6.7614e-06  -2.5128e-03   1.0754e-03   6.7648e-06 
  135   2.4955e-03  -1.0710e-03   6.7723e-06   2.4841e-03  -1.0662e-03   6.7689e-06   6.6490e-04  -2.8883e-04   1.7103e-05   6.6792e-04  -2.9016e-04   1.7112e-05 
  136  -6.6876e-04   2.8271e-04   1.7088e-05  -6.6566e-04   2.8143e-04   1.7079e-05  -2.4816e-03   1.0620e-03   6.7555e-06  -2.4930e-03   1.0669e-03   6.7590e-06 
  137   2.4758e-03  -1.0626e-03   6.7664e-06   2.4644e-03  -1.0577e-03   6.7629e-06   6.5968e-04  -2.8653e-04   1.7088e-05   6.6270e-04  -2.8786e-04   1.7097e-05 
  138  -6.6339e-04   2.8048e-04   1.7073e-05  -6.6030e-04   2.7919e-04   1.7064e-05  -2.4618e-03   1.0536e-03   6.7496e-06  -2.4732e-03   1.0584e-03   6.7531e-06 
  139   2.4561e-03  -1.0541e-03   6.7603e-06   2.4447e-03  -1.0492e-03   6.7569e-06   6.5446e-04  -2.8423e-04   1.7073e-05   6.5748e-04  -2.8556e-04   1.7082e-05 
  140  -6.5804e-04   2.7824e-04   1.7058e-05  -6.5495e-04   2.7696e-04   1.7049e-05  -2.4420e-03   1.0451e-03   6.7437e-06  -2.4535e-03   1.0500e-03   6.7472e-06 
  141   2.4364e-03  -1.0457e-03   6.7543e-06   2.4251e-03  -1.0408e-03   6.7509e-06   6.4925e-04  -2.8194e-04   1.7058e-05   6.5226e-04  -2.8326e-04   1.7066e-05 
  142  -6.5268e-04   2.7601e-04   1.7043e-05  -6.4960e-04   2.7472e-04   1.7034e-05  -2.4223e-03   1.0367e-03   6.7378e-06  -2.4337e-03   1.0415e-03   6.7413e-06 
  143   2.4167e-03  -1.0372e-03   6.7483e-06   2.4054e-03  -1.0323e-03   6.7448e-06   6.4404e-04  -2.7964e-04   1.7042e-05   6.4705e-04  -2.8097e-04   1.7051e-05 
  144  -6.4734e-04   2.7378e-04   1.7028e-05  -6.4425e-04   2.7249e-04   1.7019e-05  -2.4026e-03   1.0282e-03   6.7319e-06  -2.4139e-03   1.0331e-03   6.7354e-06 
  145   2.3971e-03  -1.0288e-03   6.7422e-06   2.3858e-03  -1.0239e-03   6.7388e-06   6.3883e-04  -2.7735e-04   1.7027e-05   6.4184e-04  -2.7868e-04   1.7036e-05 
  146  -6.4200e-04   2.7155e-04   1.7013e-05  -6.3892e-04   2.7026e-04   1.7004e-05  -2.3828e-03   1.0198e-03   6.7259e-06  -2.3942e-03   1.0247e-03   6.7294e-06 
  147   2.3775e-03  -1.0203e-03   6.7361e-06   2.3662e-03  -1.0155e-03   6.7327e-06   6.3363e-04  -2.7507e-04   1.7012e-05   6.3664e-04  -2.7639e-04   1.7021e-05 
  148  -6.3666e-04   2.6932e-04   1.6998e-05  -6.3358e-04   2.6804e-04   1.6989e-05  -2.3631e-03   1.0114e-03   6.7200e-06  -2.3745e-03   1.0162e-03   6.7235e-06 
  149   2.3579e-03  -1.0119e-03   6.7301e-06   2.3466e-03  -1.0070e-03   6.7266e-06   6.2844e-04  -2.7278e-04   1.6996e-05   6.3144e-04  -2.7410e-04   1.7005e-05 
  150  -6.3133e-04   2.6709e-04   1.6982e-05  -6.2825e-04   2.6581e-04   1.6974e-05  -2.3435e-03   1.0030e-03   6.7140e-06  -2.3548e-03   1.0078e-03   6.7175e-06 
  151   2.3383e-03  -1.0035e-03   6.7240e-06   2.3270e-03  -9.9862e-04   6.7205e-06   6.2324e-04  -2.7050e-04   1.6981e-05   6.2624e-04  -2.7182e-04   1.6990e-05 
  152  -6.2600e-04   2.6487e-04   1.6967e-05  -6.2293e-04   2.6359e-04   1.6959e-05  -2.3238e-03   9.9458e-04   6.7080e-06  -2.3351e-03   9.9943e-04   6.7115e-06 
  153   2.3187e-03  -9.9507e-04   6.7179e-06   2.3074e-03  -9.9021e-04   6.7144e-06   6.1805e-04  -2.6822e-04   1.6966e-05   6.2105e-04  -2.6954e-04   1.6975e-05 
  154  -6.2068e-04   2.6264e-04   1.6952e-05  -6.1761e-04   2.6136e-04   1.6943e-05  -2.3042e-03   9.8618e-04   6.7020e-06  -2.3155e-03   9.9102e-04   6.7055e-06 
  155   2.2991e-03  -9.8666e-04   6.7118e-06   2.2879e-03  -9.8181e-04   6.7083e-06   6.1287e-04  -2.6594e-04   1.6950e-05   6.1586e-04  -2.6726e-04   1.6959e-05 
  156  -6.1537e-04   2.6042e-04   1.6937e-05  -6.1230e-04   2.5914e-04   1.6928e-05  -2.2845e-03   9.7779e-04   6.6960e-06  -2.2959e-03   9.8263e-04   6.6996e-06 
  157   2.2796e-03  -9.7827e-04   6.7056e-06   2.2683e-03  -9.7342e-04   6.7022e-06   6.0769e-04  -2.6366e-04   1.6935e-05   6.1068e-04  -2.6498e-04   1.6944e-05 
  158  -6.1006e-04   2.5820e-04   1.6922e-05  -6.0700e-04   2.5693e-04   1.6913e-05  -2.2649e-03   9.6941e-04   6.6900e-06  -2.2762e-03   9.7424e-04   6.6936e-06 
  159   2.2601e-03  -9.6988e-04   6.6995e-06   2.2488e-03  -9.6504e-04   6.6960e-06   6.0251e-04  -2.6139e-04   1.6919e-05   6.0550e-04  -2.6270e-04   1.6928e-05 
  160  -6.0475e-04   2.5599e-04   1.6907e-05  -6.0170e-04   2.5471e-04   1.6898e-05  -2.2453e-03   9.6104e-04   6.6840e-06  -2.2566e-03   9.6587e-04   6.6876e-06 
  161   2.2406e-03  -9.6150e-04   6.6934e-06   2.2293e-03  -9.5666e-04   6.6899e-06   5.9734e-04  -2.5912e-04   1.6904e-05   6.0033e-04  -2.6043e-04   1.6913e-05 
  162  -5.9945e-04   2.5377e-04   1.6891e-05  -5.9640e-04   2.5249e-04   1.6883e-05  -2.2258e-03   9.5267e-04   6.6780e-06  -2.2371e-03   9.5750e-04   6.6816e-06 
  163   2.2211e-03  -9.5312e-04   6.6873e-06   2.2098e-03  -9.4829e-04   6.6838e-06   5.9217e-04  -2.5685e-04   1.6889e-05   5.9516e-04  -2.5816e-04   1.6898e-05 
  164  -5.9416e-04   2.5156e-04   1.6876e-05  -5.9111e-04   2.5028e-04   1.6867e-05  -2.2062e-03   9.4431e-04   6.6720e-06  -2.2175e-03   9.4913e-04   6.6756e-06 
  165   2.2016e-03  -9.4476e-04   6.6812e-06   2.1904e-03  -9.3993e-04   6.6777e-06   5.8701e-04  -2.5458e-04   1.6873e-05   5.8999e-04  -2.5589e-04   1.6882e-05 
  166  -5.8887e-04   2.4934e-04   1.6861e-05  -5.8582e-04   2.4807e-04   1.6852e-05  -2.1867e-03   9.3596e-04   6.6660e-06  -2.1979e-03   9.4078e-04   6.6695e-06 
  167   2.1822e-03  -9.3640e-04   6.6751e-06   2.1709e-03  -9.3158e-04   6.6716e-06   5.8185e-04  -2.5232e-04   1.6858e-05   5.8483e-04  -2.5363e-04   1.6867e-05 
  168  -5.8359e-04   2.4713e-04   1.6846e-05  -5.8054e-04   2.4586e-04   1.6837e-05  -2.1671e-03   9.2762e-04   6.6600e-06  -2.1784e-03   9.3243e-04   6.6635e-06 
  169   2.1627e-03  -9.2805e-04   6.6690e-06   2.1515e-03  -9.2323e-04   6.6655e-06   5.7669e-04  -2.5005e-04   1.6842e-05   5.7967e-04  -2.5136e-04   1.6851e-05 
  170  -5.7831e-04   2.4492e-04   1.6831e-05  -5.7527e-04   2.4365e-04   1.6822e-05  -2.1476e-03   9.1928e-04   6.6540e-06  -2.1589e-03   9.2409e-04   6.6575e-06 
  171   2.1433e-03  -9.1971e-04   6.6628e-06   2.1321e-03  -9.1489e-04   6.6594e-06   5.7154e-04  -2.4779e-04   1.6827e-05   5.7452e-04  -2.4910e-04   1.6836e-05 
  172  -5.7304e-04   2.4272e-04   1.6815e-05  -5.7000e-04   2.4145e-04   1.6807e-05  -2.1282e-03   9.1095e-04   6.6480e-06  -2.1394e-03   9.1575e-04   6.6516e-06 
  173   2.1239e-03  -9.1137e-04   6.6567e-06   2.1127e-03  -9.0656e-04   6.6533e-06   5.6639e-04  -2.4554e-04   1.6812e-05   5.6937e-04  -2.4684e-04   1.6820e-05 
  174  -5.6777e-04   2.4051e-04   1.6800e-05  -5.6474e-04   2.3924e-04   1.6791e-05  -2.1087e-03   9.0263e-04   6.6421e-06  -2.1199e-03   9.0743e-04   6.6456e-06 
  175   2.1045e-03  -9.0304e-04   6.6506e-06   2.0933e-03  -8.9824e-04   6.6472e-06   5.6125e-04  -2.4328e-04   1.6796e-05   5.6422e-04  -2.4458e-04   1.6805e-05 
  176  -5.6251e-04   2.3831e-04   1.6785e-05  -5.5948e-04   2.3704e-04   1.6776e-05  -2.0893e-03   8.9431e-04   6.6361e-06  -2.1005e-03   8.9911e-04   6.6396e-06 
  177   2.0852e-03  -8.9472e-04   6.6446e-06   2.0740e-03  -8.8992e-04   6.6411e-06   5.5611e-04  -2.4103e-04   1.6781e-05   5.5908e-04  -2.4233e-04   1.6790e-05 
  178  -5.5726e-04   2.3611e-04   1.6770e-05  -5.5422e-04   2.3484e-04   1.6761e-05  -2.0698e-03   8.8601e-04   6.6301e-06  -2.0810e-03   8.9080e-04   6.6336e-06 
  179   2.0658e-03  -8.8641e-04   6.6385e-06   2.0547e-03  -8.8161e-04   6.6350e-06   5.5098e-04  -2.3878e-04   1.6766e-05   5.5394e-04  -2.4008e-04   1.6774e-05 
  180  -5.5200e-04   2.3391e-04   1.6755e-05  -5.4898e-04   2.3264e-04   1.6746e-05  -2.0504e-03   8.7771e-04   6.6242e-06  -2.0616e-03   8.8250e-04   6.6276e-06 
  181   2.0465e-03  -8.7811e-04   6.6324e-06   2.0353e-03  -8.7331e-04   6.6290e-06   5.4585e-04  -2.3653e-04   1.6750e-05   5.4881e-04  -2.3783e-04   1.6759e-05 
  182  -5.4676e-04   2.3171e-04   1.6740e-05  -5.4373e-04   2.3044e-04   1.6731e-05  -2.0310e-03   8.6942e-04   6.6182e-06  -2.0422e-03   8.7420e-04   6.6217e-06 
  183   2.0272e-03  -8.6981e-04   6.6264e-06   2.0160e-03  -8.6502e-04   6.6229e-06   5.4072e-04  -2.3428e-04   1.6735e-05   5.4368e-04  -2.3558e-04   1.6744e-05 
  184  -5.4152e-04   2.2951e-04   1.6725e-05  -5.3850e-04   2.2825e-04   1.6716e-05  -2.0117e-03   8.6113e-04   6.6123e-06  -2.0228e-03   8.6591e-04   6.6157e-06 
  185   2.0079e-03  -8.6152e-04   6.6203e-06   1.9967e-03  -8.5673e-04   6.6169e-06   5.3560e-04  -2.3204e-04   1.6720e-05   5.3855e-04  -2.3334e-04   1.6729e-05 
  186  -5.3628e-04   2.2732e-04   1.6710e-05  -5.3326e-04   2.2605e-04   1.6701e-05  -1.9923e-03   8.5286e-04   6.6064e-06  -2.0035e-03   8.5763e-04   6.6098e-06 
  187   1.9886e-03  -8.5324e-04   6.6143e-06   1.9775e-03  -8.4845e-04   6.6109e-06   5.3048e-04  -2.2980e-04   1.6705e-05   5.3343e-04  -2.3109e-04   1.6713e-05 
  188  -5.3105e-04   2.2512e-04   1.6695e-05  -5.2804e-04   2.2386e-04   1.6686e-05  -1.9730e-03   8.4459e-04   6.6005e-06  -1.9841e-03   8.4936e-04   6.6039e-06 
  189   1.9693e-03  -8.4496e-04   6.6083e-06   1.9582e-03  -8.4018e-04   6.6049e-06   5.2536e-04  -2.2756e-04   1.6690e-05   5.2832e-04  -2.2885e-04   1.6698e-05 
  190  -5.2583e-04   2.2293e-04   1.6680e-05  -5.2282e-04   2.2167e-04   1.6671e-05  -1.9536e-03   8.3633e-04   6.5946e-06  -1.9648e-03   8.4109e-04   6.5980e-06 
  191   1.9501e-03  -8.3669e-04   6.6023e-06   1.9390e-03  -8.3192e-04   6.5989e-06   5.2025e-04  -2.2532e-04   1.6675e-05   5.2320e-04  -2.2661e-04   1.6683e-05 
  192  -5.2061e-04   2.2074e-04   1.6665e-05  -5.1760e-04   2.1948e-04   1.6656e-05  -1.9343e-03   8.2807e-04   6.5887e-06  -1.9455e-03   8.3284e-04   6.5921e-06 
  193   1.9309e-03  -8.2843e-04   6.5963e-06   1.9198e-03  -8.2367e-04   6.5929e-06   5.1515e-04  -2.2308e-04   1.6660e-05   5.1810e-04  -2.2438e-04   1.6668e-05 
  194  -5.1540e-04   2.1855e-04   1.6650e-05  -5.1239e-04   2.1729e-04   1.6641e-05  -1.9150e-03   8.1983e-04   6.5828e-06  -1.9262e-03   8.2458e-04   6.5863e-06 
  195   1.9116e-03  -8.2018e-04   6.5904e-06   1.9006e-03  -8.1542e-04   6.5870e-06   5.1004e-04  -2.2085e-04   1.6645e-05   5.1299e-04  -2.2214e-04   1.6653e-05 
  196  -5.1019e-04   2.1637e-04   1.6635e-05  -5.0718e-04   2.1511e-04   1.6627e-05  -1.8958e-03   8.1159e-04   6.5770e-06  -1.9069e-03   8.1634e-04   6.5804e-06 
  197   1.8924e-03  -8.1194e-04   6.5845e-06   1.8814e-03  -8.0718e-04   6.5811e-06   5.0495e-04  -2.1862e-04   1.6630e-05   5.0789e-04  -2.1991e-04   1.6638e-05 
  198  -5.0498e-04   2.1418e-04   1.6620e-05  -5.0198e-04   2.1293e-04   1.6612e-05  -1.8765e-03   8.0335e-04   6.5712e-06  -1.8876e-03   8.0810e-04   6.5746e-06 
  199   1.8733e-03  -8.0370e-04   6.5785e-06   1.8622e-03  -7.9894e-04   6.5752e-06   4.9985e-04  -2.1639e-04   1.6615e-05   5.0279e-04  -2.1768e-04   1.6623e-05 
  200  -4.9978e-04   2.1200e-04   1.6606e-05  -4.9679e-04   2.1074e-04   1.6597e-05  -1.8573e-03   7.9513e-04   6.5654e-06  -1.8684e-03   7.9987e-04   6.5688e-06 
  201   1.8541e-03  -7.9547e-04   6.5727e-06   1.8430e-03  -7.9072e-04   6.5693e-06   4.9476e-04  -2.1417e-04   1.6600e-05   4.9770e-04  -2.1545e-04   1.6608e-05 
  202  -4.9459e-04   2.0982e-04   1.6591e-05  -4.9160e-04   2.0856e-04   1.6583e-05  -1.8381e-03   7.8691e-04   6.5597e-06  -1.8492e-03   7.9165e-04   6.5630e-06 
  203   1.8350e-03  -7.8725e-04   6.5668e-06   1.8239e-03  -7.8250e-04   6.5635e-06   4.8968e-04  -2.1194e-04   1.6585e-05   4.9261e-04  -2.1323e-04   1.6594e-05 
  204  -4.8940e-04   2.0764e-04   1.6576e-05  -4.8641e-04   2.0639e-04   1.6568e-05  -1.8189e-03   7.7870e-04   6.5539e-06  -1.8300e-03   7.8344e-04   6.5573e-06 
  205   1.8158e-03  -7.7903e-04   6.5610e-06   1.8048e-03  -7.7429e-04   6.5576e-06   4.8459e-04  -2.0972e-04   1.6571e-05   4.8753e-04  -2.1101e-04   1.6579e-05 
  206  -4.8422e-04   2.0546e-04   1.6562e-05  -4.8123e-04   2.0421e-04   1.6554e-05  -1.7997e-03   7.7050e-04   6.5482e-06  -1.8108e-03   7.7523e-04   6.5515e-06 
  207   1.7967e-03  -7.7082e-04   6.5551e-06   1.7857e-03  -7.6608e-04   6.5519e-06   4.7952e-04  -2.0750e-04   1.6556e-05   4.8245e-04  -2.0878e-04   1.6564e-05 
  208  -4.7904e-04   2.0329e-04   1.6547e-05  -4.7605e-04   2.0203e-04   1.6539e-05  -1.7805e-03   7.6230e-04   6.5425e-06  -1.7916e-03   7.6703e-04   6.5458e-06 
  209   1.7776e-03  -7.6262e-04   6.5494e-06   1.7666e-03  -7.5789e-04   6.5461e-06   4.7444e-04  -2.0528e-04   1.6541e-05   4.7737e-04  -2.0657e-04   1.6550e-05 
  210  -4.7387e-04   2.0111e-04   1.6533e-05  -4.7088e-04   1.9986e-04   1.6525e-05  -1.7614e-03   7.5411e-04   6.5369e-06  -1.7724e-03   7.5884e-04   6.5402e-06 
  211   1.7585e-03  -7.5443e-04   6.5436e-06   1.7475e-03  -7.4970e-04   6.5403e-06   4.6937e-04  -2.0307e-04   1.6527e-05   4.7230e-04  -2.0435e-04   1.6535e-05 
  212  -4.6870e-04   1.9894e-04   1.6519e-05  -4.6572e-04   1.9769e-04   1.6511e-05  -1.7423e-03   7.4593e-04   6.5312e-06  -1.7533e-03   7.5065e-04   6.5345e-06 
  213   1.7395e-03  -7.4624e-04   6.5379e-06   1.7285e-03  -7.4151e-04   6.5346e-06   4.6430e-04  -2.0086e-04   1.6513e-05   4.6723e-04  -2.0214e-04   1.6521e-05 
  214  -4.6354e-04   1.9677e-04   1.6504e-05  -4.6056e-04   1.9552e-04   1.6496e-05  -1.7231e-03   7.3776e-04   6.5256e-06  -1.7342e-03   7.4247e-04   6.5289e-06 
  215   1.7204e-03  -7.3806e-04   6.5322e-06   1.7094e-03  -7.3334e-04   6.5290e-06   4.5924e-04  -1.9864e-04   1.6498e-05   4.6216e-04  -1.9992e-04   1.6506e-05 
  216  -4.5838e-04   1.9460e-04   1.6490e-05  -4.5540e-04   1.9335e-04   1.6482e-05  -1.7041e-03   7.2959e-04   6.5201e-06  -1.7151e-03   7.3430e-04   6.5233e-06 
  217   1.7014e-03  -7.2989e-04   6.5265e-06   1.6904e-03  -7.2517e-04   6.5233e-06   4.5418e-04  -1.9644e-04   1.6484e-05   4.5710e-04  -1.9771e-04   1.6492e-05 
  218  -4.5323e-04   1.9243e-04   1.6476e-05  -4.5025e-04   1.9118e-04   1.6468e-05  -1.6850e-03   7.2143e-04   6.5145e-06  -1.6960e-03   7.2614e-04   6.5178e-06 
  219   1.6824e-03  -7.2172e-04   6.5209e-06   1.6714e-03  -7.1701e-04   6.5177e-06   4.4913e-04  -1.9423e-04   1.6470e-05   4.5205e-04  -1.9551e-04   1.6478e-05 
  220  -4.4808e-04   1.9027e-04   1.6462e-05  -4.4511e-04   1.8902e-04   1.6454e-05  -1.6659e-03   7.1327e-04   6.5090e-06  -1.6769e-03   7.1798e-04   6.5122e-06 
  221   1.6634e-03  -7.1356e-04   6.5153e-06   1.6524e-03  -7.0886e-04   6.5121e-06   4.4408e-04  -1.9203e-04   1.6456e-05   4.4699e-04  -1.9330e-04   1.6464e-05 
  222  -4.4293e-04   1.8810e-04   1.6448e-05  -4.3997e-04   1.8685e-04   1.6440e-05  -1.6469e-03   7.0513e-04   6.5036e-06  -1.6579e-03   7.0983e-04   6.5068e-06 
  223   1.6444e-03  -7.0541e-04   6.5097e-06   1.6334e-03  -7.0071e-04   6.5066e-06   4.3903e-04  -1.8982e-04   1.6442e-05   4.4194e-04  -1.9110e-04   1.6450e-05 
  224  -4.3780e-04   1.8594e-04   1.6435e-05  -4.3483e-04   1.8469e-04   1.6427e-05  -1.6278e-03   6.9699e-04   6.4981e-06  -1.6388e-03   7.0168e-04   6.5013e-06 
  225   1.6254e-03  -6.9727e-04   6.5042e-06   1.6145e-03  -6.9257e-04   6.5011e-06   4.3398e-04  -1.8762e-04   1.6428e-05   4.3690e-04  -1.8890e-04   1.6436e-05 
  226  -4.3266e-04   1.8378e-04   1.6421e-05  -4.2970e-04   1.8253e-04   1.6413e-05  -1.6088e-03   6.8885e-04   6.4927e-06  -1.6198e-03   6.9355e-04   6.4959e-06 
  227   1.6065e-03  -6.8913e-04   6.4987e-06   1.5955e-03  -6.8443e-04   6.4956e-06   4.2894e-04  -1.8542e-04   1.6414e-05   4.3185e-04  -1.8670e-04   1.6422e-05 
  228  -4.2753e-04   1.8162e-04   1.6407e-05  -4.2457e-04   1.8037e-04   1.6399e-05  -1.5898e-03   6.8073e-04   6.4874e-06  -1.6008e-03   6.8542e-04   6.4905e-06 
  229   1.5875e-03  -6.8100e-04   6.4933e-06   1.5766e-03  -6.7631e-04   6.4902e-06   4.2391e-04  -1.8323e-04   1.6401e-05   4.2682e-04  -1.8450e-04   1.6408e-05 
  230  -4.2241e-04   1.7946e-04   1.6394e-05  -4.1945e-04   1.7822e-04   1.6386e-05  -1.5708e-03   6.7261e-04   6.4820e-06  -1.5818e-03   6.7729e-04   6.4851e-06 
  231   1.5686e-03  -6.7288e-04   6.4879e-06   1.5577e-03  -6.6819e-04   6.4848e-06   4.1888e-04  -1.8103e-04   1.6387e-05   4.2178e-04  -1.8230e-04   1.6395e-05 
  232  -4.1729e-04   1.7730e-04   1.6380e-05  -4.1434e-04   1.7606e-04   1.6372e-05  -1.5519e-03   6.6449e-04   6.4767e-06  -1.5628e-03   6.6918e-04   6.4798e-06 
  233   1.5497e-03  -6.6476e-04   6.4825e-06   1.5388e-03  -6.6007e-04   6.4795e-06   4.1385e-04  -1.7884e-04   1.6373e-05   4.1675e-04  -1.8011e-04   1.6381e-05 
  234  -4.1218e-04   1.7515e-04   1.6367e-05  -4.0923e-04   1.7391e-04   1.6359e-05  -1.5329e-03   6.5639e-04   6.4715e-06  -1.5439e-03   6.6107e-04   6.4746e-06 
  235   1.5308e-03  -6.5665e-04   6.4772e-06   1.5199e-03  -6.5197e-04   6.4741e-06   4.0882e-04  -1.7665e-04   1.6360e-05   4.1172e-04  -1.7792e-04   1.6368e-05 
  236  -4.0707e-04   1.7299e-04   1.6354e-05  -4.0412e-04   1.7175e-04   1.6346e-05  -1.5140e-03   6.4829e-04   6.4663e-06  -1.5249e-03   6.5296e-04   6.4693e-06 
  237   1.5119e-03  -6.4854e-04   6.4719e-06   1.5011e-03  -6.4387e-04   6.4689e-06   4.0380e-04  -1.7446e-04   1.6347e-05   4.0670e-04  -1.7573e-04   1.6354e-05 
  238  -4.0196e-04   1.7084e-04   1.6340e-05  -3.9902e-04   1.6960e-04   1.6333e-05  -1.4951e-03   6.4019e-04   6.4611e-06  -1.5060e-03   6.4486e-04   6.4641e-06 
  239   1.4931e-03  -6.4045e-04   6.4666e-06   1.4822e-03  -6.3577e-04   6.4636e-06   3.9878e-04  -1.7228e-04   1.6334e-05   4.0168e-04  -1.7354e-04   1.6341e-05 
  240  -3.9686e-04   1.6869e-04   1.6327e-05  -3.9392e-04   1.6745e-04   1.6320e-05  -1.4762e-03   6.3211e-04   6.4560e-06  -1.4871e-03   6.3677e-04   6.4590e-06 
  241   1.4742e-03  -6.3236e-04   6.4614e-06   1.4634e-03  -6.2769e-04   6.4585e-06   3.9377e-04  -1.7009e-04   1.6321e-05   3.9666e-04  -1.7136e-04   1.6328e-05 
  242  -3.9176e-04   1.6654e-04   1.6314e-05  -3.8882e-04   1.6530e-04   1.6307e-05  -1.4573e-03   6.2403e-04   6.4509e-06  -1.4682e-03   6.2869e-04   6.4539e-06 
  243   1.4554e-03  -6.2427e-04   6.4562e-06   1.4445e-03  -6.1960e-04   6.4533e-06   3.8875e-04  -1.6791e-04   1.6308e-05   3.9165e-04  -1.6917e-04   1.6315e-05 
  244  -3.8667e-04   1.6439e-04   1.6302e-05  -3.8374e-04   1.6316e-04   1.6294e-05  -1.4384e-03   6.1595e-04   6.4459e-06  -1.4493e-03   6.2061e-04   6.4488e-06 
  245   1.4366e-03  -6.1619e-04   6.4511e-06   1.4257e-03  -6.1153e-04   6.4482e-06   3.8375e-04  -1.6573e-04   1.6295e-05   3.8664e-04  -1.6699e-04   1.6302e-05 
  246  -3.8159e-04   1.6225e-04   1.6289e-05  -3.7865e-04   1.6101e-04   1.6282e-05  -1.4196e-03   6.0788e-04   6.4409e-06  -1.4304e-03   6.1254e-04   6.4438e-06 
